Stage,Day,Time,Supplier,Scenario,Value
1,7,13,2,3,4157.894736842
1,7,13,2,4,430.533558334
1,7,13,3,1,6263.157894737
1,7,13,3,2,1673.464489485
1,7,13,3,3,4157.894736842
1,7,13,3,4,254.675266557
1,7,13,4,1,5383.551239934
1,7,13,4,2,0
1,7,13,4,3,3105.263157895
1,7,13,4,4,0
1,7,13,5,1,5210.526315789
1,7,13,5,2,0
1,7,13,5,3,3105.263157895
1,7,13,5,4,0
1,7,13,6,1,6263.157894737
1,7,13,6,2,0
1,7,13,6,3,3105.263157895
1,7,13,6,4,0
1,7,14,1,1,4377.572418199
1,7,14,1,2,487.179487179
1,7,14,1,3,2825.556107447
1,7,14,1,4,237.343852728
1,7,14,2,1,5210.526315789
1,7,14,2,2,650.783902515
1,7,14,2,3,3105.263157895
1,7,14,2,4,209.747118163
1,7,14,3,1,5210.526315789
1,7,14,3,2,815.2775718
1,7,14,3,3,3105.263157895
1,7,14,3,4,124.072565758
1,7,14,4,1,4330.919660987
1,7,14,4,2,0
1,7,14,4,3,2052.631578947
1,7,14,4,4,0
1,7,14,5,1,4157.894736842
1,7,14,5,2,0
1,7,14,5,3,2052.631578947
1,7,14,5,4,0
1,7,14,6,1,5210.526315789
1,7,14,6,2,0
1,7,14,6,3,2052.631578947
1,7,14,6,4,0
1,7,15,1,1,3324.940839251
1,7,15,1,2,237.343852728
1,7,15,1,3,1772.9245285
1,7,15,1,4,115.629056457
1,7,15,2,1,4157.894736842
1,7,15,2,2,317.048567892
1,7,15,2,3,2052.631578947
1,7,15,2,4,102.184493464
1,7,15,3,1,4157.894736842
1,7,15,3,2,397.186509339
1,7,15,3,3,2052.631578947
1,7,15,3,4,60.445608959
1,7,15,4,1,3278.288082039
1,7,15,4,2,0
1,7,15,4,3,1000
1,7,15,4,4,0
1,7,15,5,1,3105.263157895
1,7,15,5,2,0
1,7,15,5,3,1000
1,7,15,5,4,0
1,7,15,6,1,4157.894736842
1,7,15,6,2,0
1,7,15,6,3,1000
1,7,15,6,4,0
1,7,16,1,1,2272.309260304
1,7,16,1,2,115.629056457
1,7,16,1,3,863.732462602
1,7,16,1,4,56.332104428
1,7,16,2,1,3105.263157895
1,7,16,2,2,154.459558717
1,7,16,2,3,1000
1,7,16,2,4,49.782189123
1,7,16,3,1,3105.263157895
1,7,16,3,2,193.501119934
1,7,16,3,3,1000
1,7,16,3,4,29.447860775
1,7,16,4,1,2225.656503092
1,7,16,4,2,0
1,7,16,4,3,487.179487179
1,7,16,4,4,0
1,7,16,5,1,2052.631578947
1,7,16,5,2,0
1,7,16,5,3,487.179487179
1,7,16,5,4,0
1,7,16,6,1,3105.263157895
1,7,16,6,2,0
1,7,16,6,3,487.179487179
1,7,16,6,4,0
1,7,17,1,1,1219.677681357
1,7,17,1,2,56.332104428
1,7,17,1,3,420.792738191
1,7,17,1,4,27.443845747
1,7,17,2,1,2052.631578947
1,7,17,2,2,75.249528606
1,7,17,2,3,487.179487179
1,7,17,2,4,24.252861368
1,7,17,3,1,2052.631578947
1,7,17,3,2,94.269776378
1,7,17,3,3,487.179487179
1,7,17,3,4,14.346393711
1,7,17,4,1,1173.024924145
1,7,17,4,2,0
1,7,17,4,3,237.343852728
1,7,17,4,4,0
1,7,17,5,1,1000
1,7,17,5,2,0
1,7,17,5,3,237.343852728
1,7,17,5,4,0
1,7,17,6,1,2052.631578947
1,7,17,6,2,0
1,7,17,6,3,237.343852728
1,7,17,6,4,0
1,7,18,1,1,594.201947328
1,7,18,1,2,27.443845747
1,7,18,1,3,205.001590401
1,7,18,1,4,13.370078697
1,7,18,2,1,1000
1,7,18,2,2,36.660026757
1,7,18,2,3,237.343852728
1,7,18,2,4,11.815496564
1,7,18,3,1,1000
1,7,18,3,2,45.926301312
1,7,18,3,3,237.343852728
1,7,18,3,4,6.989268731
1,7,18,4,1,571.473680994
1,7,18,4,2,0
1,7,18,4,3,115.629056457
1,7,18,4,4,0
1,7,18,5,1,487.179487179
1,7,18,5,2,0
1,7,18,5,3,115.629056457
1,7,18,5,4,0
1,7,18,6,1,1000
1,7,18,6,2,0
1,7,18,6,3,115.629056457
1,7,18,6,4,0
1,7,19,1,1,289.48299998
1,7,19,1,2,13.370078697
1,7,19,1,3,99.872569682
1,7,19,1,4,6.513628083
1,7,19,2,1,487.179487179
1,7,19,2,2,17.860013035
1,7,19,2,3,115.629056457
1,7,19,2,4,5.756267557
1,7,19,3,1,487.179487179
1,7,19,3,2,22.374351921
1,7,19,3,3,115.629056457
1,7,19,3,4,3.405028356
1,7,19,4,1,278.410254843
1,7,19,4,2,0
1,7,19,4,3,56.332104428
1,7,19,4,4,0
1,7,19,5,1,237.343852728
1,7,19,5,2,0
1,7,19,5,3,56.332104428
1,7,19,5,4,0
1,7,19,6,1,487.179487179
1,7,19,6,2,0
1,7,19,6,3,56.332104428
1,7,19,6,4,0
1,7,20,1,1,141.030179477
1,7,20,1,2,6.513628083
1,7,20,1,3,48.655867281
1,7,20,1,4,3.173305989
1,7,20,2,1,237.343852728
1,7,20,2,2,8.701031992
1,7,20,2,3,56.332104428
1,7,20,2,4,2.804335476
1,7,20,3,1,237.343852728
1,7,20,3,2,10.900325295
1,7,20,3,3,56.332104428
1,7,20,3,4,1.658859968
1,7,20,4,1,135.63576518
1,7,20,4,2,0
1,7,20,4,3,27.443845747
1,7,20,4,4,0
1,7,20,5,1,115.629056457
1,7,20,5,2,0
1,7,20,5,3,27.443845747
1,7,20,5,4,0
1,7,20,6,1,237.343852728
1,7,20,6,2,0
1,7,20,6,3,27.443845747
1,7,20,6,4,0
1,7,21,1,1,68.707010515
1,7,21,1,2,3.173305989
1,7,21,1,3,23.70414047
1,7,21,1,4,1.545969585
1,7,21,2,1,115.629056457
1,7,21,2,2,4.238964304
1,7,21,2,3,27.443845747
1,7,21,2,4,1.366214719
1,7,21,3,1,115.629056457
1,7,21,3,2,5.310414887
1,7,21,3,3,27.443845747
1,7,21,3,4,0.808162549
1,7,21,4,1,66.078962524
1,7,21,4,2,0
1,7,21,4,3,13.370078697
1,7,21,4,4,0
1,7,21,5,1,56.332104428
1,7,21,5,2,0
1,7,21,5,3,13.370078697
1,7,21,5,4,0
1,7,21,6,1,115.629056457
1,7,21,6,2,0
1,7,21,6,3,13.370078697
1,7,21,6,4,0
1,7,22,1,1,33.472646148
1,7,22,1,2,1.545969585
1,7,22,1,3,11.548170998
1,7,22,1,4,0.753164669
1,7,22,2,1,56.332104428
1,7,22,2,2,2.065136456
1,7,22,2,3,13.370078697
1,7,22,2,4,0.665591786
1,7,22,3,1,56.332104428
1,7,22,3,2,2.587125202
1,7,22,3,3,13.370078697
1,7,22,3,4,0.393720216
1,7,22,4,1,32.192315076
1,7,22,4,2,0
1,7,22,4,3,6.513628083
1,7,22,4,4,0
1,7,22,5,1,27.443845747
1,7,22,5,2,0
1,7,22,5,3,6.513628083
1,7,22,5,4,0
1,7,22,6,1,56.332104428
1,7,22,6,2,0
1,7,22,6,3,6.513628083
1,7,22,6,4,0
1,7,23,1,1,16.307186585
1,7,23,1,2,0.753164669
1,7,23,1,3,5.626032025
1,7,23,1,4,0.366926377
1,7,23,2,1,27.443845747
1,7,23,2,2,1.006092119
1,7,23,2,3,6.513628083
1,7,23,2,4,0.324262665
1,7,23,3,1,27.443845747
1,7,23,3,2,1.260394329
1,7,23,3,3,6.513628083
1,7,23,3,4,0.191812413
1,7,23,4,1,15.68343555
1,7,23,4,2,0
1,7,23,4,3,3.173305989
1,7,23,4,4,0
1,7,23,5,1,13.370078697
1,7,23,5,2,0
1,7,23,5,3,3.173305989
1,7,23,5,4,0
1,7,23,6,1,27.443845747
1,7,23,6,2,0
1,7,23,6,3,3.173305989
1,7,23,6,4,0
1,7,24,1,1,7.944526798
1,7,24,1,2,0.366926377
1,7,24,1,3,2.740887397
1,7,24,1,4,0.178759004
1,7,24,2,1,13.370078697
1,7,24,2,2,0.490147443
1,7,24,2,3,3.173305989
1,7,24,2,4,0.157974119
1,7,24,3,1,13.370078697
1,7,24,3,2,0.614038263
1,7,24,3,3,3.173305989
1,7,24,3,4,0.093447073
1,7,24,4,1,7.640648088
1,7,24,4,2,0
1,7,24,4,3,1.545969585
1,7,24,4,4,0
1,7,24,5,1,6.513628083
1,7,24,5,2,0
1,7,24,5,3,1.545969585
1,7,24,5,4,0
1,7,24,6,1,13.370078697
1,7,24,6,2,0
1,7,24,6,3,1.545969585
1,7,24,6,4,0
1,8,1,1,1,7.944526798
1,8,1,1,2,0.366926377
1,8,1,1,3,2.740887397
1,8,1,1,4,0.178759004
1,8,1,2,1,13.370078697
1,8,1,2,2,0.490147443
1,8,1,2,3,3.173305989
1,8,1,2,4,0.157974119
1,8,1,3,1,13.370078697
1,8,1,3,2,0.614038263
1,8,1,3,3,3.173305989
1,8,1,3,4,0.093447073
1,8,1,4,1,520.640648088
1,8,1,4,2,0
1,8,1,4,3,1.545969585
1,8,1,4,4,0
1,8,1,5,1,6.513628083
1,8,1,5,2,0
1,8,1,5,3,154.91677444
1,8,1,5,4,0
1,8,1,6,1,13.370078697
1,8,1,6,2,0
1,8,1,6,3,1.545969585
1,8,1,6,4,0
1,8,2,1,1,957.944526798
1,8,2,1,2,0.366926377
1,8,2,1,3,2.740887397
1,8,2,1,4,0.178759004
1,8,2,2,1,13.370078697
1,8,2,2,2,0.490147443
1,8,2,2,3,3.173305989
1,8,2,2,4,0.157974119
1,8,2,3,1,13.370078697
1,8,2,3,2,0.614038263
1,8,2,3,3,3.173305989
1,8,2,3,4,0.093447073
1,8,2,4,1,520.640648088
1,8,2,4,2,0
1,8,2,4,3,1.545969585
1,8,2,4,4,0
1,8,2,5,1,6.513628083
1,8,2,5,2,0
1,8,2,5,3,403.144388972
1,8,2,5,4,0
1,8,2,6,1,13.370078697
1,8,2,6,2,0
1,8,2,6,3,1.545969585
1,8,2,6,4,0
1,8,3,1,1,1907.944526798
1,8,3,1,2,0.366926377
1,8,3,1,3,2.740887397
1,8,3,1,4,0.178759004
1,8,3,2,1,13.370078697
1,8,3,2,2,0.490147443
1,8,3,2,3,3.173305989
1,8,3,2,4,0.157974119
1,8,3,3,1,13.370078697
1,8,3,3,2,0.614038263
1,8,3,3,3,3.173305989
1,8,3,3,4,0.093447073
1,8,3,4,1,536.748348812
1,8,3,4,2,0
1,8,3,4,3,1.545969585
1,8,3,4,4,0
1,8,3,5,1,6.513628083
1,8,3,5,2,0
1,8,3,5,3,564.21554227
1,8,3,5,4,0
1,8,3,6,1,13.370078697
1,8,3,6,2,0
1,8,3,6,3,1.545969585
1,8,3,6,4,0
1,8,4,1,1,2857.944526798
1,8,4,1,2,0.366926377
1,8,4,1,3,2.740887397
1,8,4,1,4,0.178759004
1,8,4,2,1,13.370078697
1,8,4,2,2,0.490147443
1,8,4,2,3,3.173305989
1,8,4,2,4,0.157974119
1,8,4,3,1,13.370078697
1,8,4,3,2,0.614038263
1,8,4,3,3,3.173305989
1,8,4,3,4,0.093447073
1,8,4,4,1,536.748348812
1,8,4,4,2,0
1,8,4,4,3,1.545969585
1,8,4,4,4,0
1,8,4,5,1,6.513628083
1,8,4,5,2,0
1,8,4,5,3,725.475603387
1,8,4,5,4,0
1,8,4,6,1,13.370078697
1,8,4,6,2,0
1,8,4,6,3,1.545969585
1,8,4,6,4,0
1,8,5,1,1,2890.561334467
1,8,5,1,2,0.366926377
1,8,5,1,3,2.740887397
1,8,5,1,4,0.178759004
1,8,5,2,1,13.370078697
1,8,5,2,2,0.490147443
1,8,5,2,3,3.173305989
1,8,5,2,4,0.157974119
1,8,5,3,1,13.370078697
1,8,5,3,2,0.614038263
1,8,5,3,3,3.173305989
1,8,5,3,4,0.093447073
1,8,5,4,1,1486.748348812
1,8,5,4,2,0
1,8,5,4,3,1.545969585
1,8,5,4,4,0
1,8,5,5,1,6.513628083
1,8,5,5,2,0
1,8,5,5,3,888.601335673
1,8,5,5,4,0
1,8,5,6,1,13.370078697
1,8,5,6,2,0
1,8,5,6,3,1.545969585
1,8,5,6,4,0
1,8,6,1,1,3798.091330147
1,8,6,1,2,0.366926377
1,8,6,1,3,2.740887397
1,8,6,1,4,0.178759004
1,8,6,2,1,13.370078697
1,8,6,2,2,0.490147443
1,8,6,2,3,3.173305989
1,8,6,2,4,0.157974119
1,8,6,3,1,13.370078697
1,8,6,3,2,0.614038263
1,8,6,3,3,3.173305989
1,8,6,3,4,0.093447073
1,8,6,4,1,1486.748348812
1,8,6,4,2,0
1,8,6,4,3,1.545969585
1,8,6,4,4,0
1,8,6,5,1,6.513628083
1,8,6,5,2,0
1,8,6,5,3,1039.740367971
1,8,6,5,4,0
1,8,6,6,1,13.370078697
1,8,6,6,2,0
1,8,6,6,3,1.545969585
1,8,6,6,4,0
1,8,7,1,1,3798.091330147
1,8,7,1,2,0.366926377
1,8,7,1,3,2.740887397
1,8,7,1,4,0.178759004
1,8,7,2,1,13.370078697
1,8,7,2,2,0.490147443
1,8,7,2,3,3.173305989
1,8,7,2,4,0.157974119
1,8,7,3,1,13.370078697
1,8,7,3,2,0.614038263
1,8,7,3,3,3.173305989
1,8,7,3,4,0.093447073
1,8,7,4,1,1486.748348812
1,8,7,4,2,0
1,8,7,4,3,1.545969585
1,8,7,4,4,0
1,8,7,5,1,6.513628083
1,8,7,5,2,0
1,8,7,5,3,1213.933104282
1,8,7,5,4,0
1,8,7,6,1,13.370078697
1,8,7,6,2,0
1,8,7,6,3,1.545969585
1,8,7,6,4,0
1,8,8,1,1,4662.602279953
1,8,8,1,2,0.366926377
1,8,8,1,3,2.740887397
1,8,8,1,4,0.178759004
1,8,8,2,1,13.370078697
1,8,8,2,2,0.490147443
1,8,8,2,3,3.173305989
1,8,8,2,4,0.157974119
1,8,8,3,1,13.370078697
1,8,8,3,2,0.614038263
1,8,8,3,3,3.173305989
1,8,8,3,4,0.093447073
1,8,8,4,1,1486.748348812
1,8,8,4,2,0
1,8,8,4,3,1.545969585
1,8,8,4,4,0
1,8,8,5,1,6.513628083
1,8,8,5,2,0
1,8,8,5,3,1358.646946751
1,8,8,5,4,0
1,8,8,6,1,13.370078697
1,8,8,6,2,0
1,8,8,6,3,1.545969585
1,8,8,6,4,0
1,8,9,1,1,4662.602279953
1,8,9,1,2,0.366926377
1,8,9,1,3,952.740887397
1,8,9,1,4,0.178759004
1,8,9,2,1,13.370078697
1,8,9,2,2,0.490147443
1,8,9,2,3,3.173305989
1,8,9,2,4,0.157974119
1,8,9,3,1,13.370078697
1,8,9,3,2,0.614038263
1,8,9,3,3,98.58648034
1,8,9,3,4,0.093447073
1,8,9,4,1,2436.748348812
1,8,9,4,2,0
1,8,9,4,3,1.545969585
1,8,9,4,4,0
1,8,9,5,1,6.513628083
1,8,9,5,2,0
1,8,9,5,3,1559.415603078
1,8,9,5,4,0
1,8,9,6,1,13.370078697
1,8,9,6,2,0
1,8,9,6,3,1.545969585
1,8,9,6,4,0
1,8,10,1,1,4662.602279953
1,8,10,1,2,0.366926377
1,8,10,1,3,952.740887397
1,8,10,1,4,0.178759004
1,8,10,2,1,934.39073374
1,8,10,2,2,0.490147443
1,8,10,2,3,3.173305989
1,8,10,2,4,0.157974119
1,8,10,3,1,13.370078697
1,8,10,3,2,0.614038263
1,8,10,3,3,98.58648034
1,8,10,3,4,0.093447073
1,8,10,4,1,2436.748348812
1,8,10,4,2,0
1,8,10,4,3,1.545969585
1,8,10,4,4,0
1,8,10,5,1,6.513628083
1,8,10,5,2,0
1,8,10,5,3,2497.87648358
1,8,10,5,4,0
1,8,10,6,1,13.370078697
1,8,10,6,2,0
1,8,10,6,3,1.545969585
1,8,10,6,4,0
1,8,11,1,1,5612.602279953
1,8,11,1,2,0.366926377
1,8,11,1,3,952.740887397
1,8,11,1,4,0.178759004
1,8,11,2,1,934.39073374
1,8,11,2,2,0.490147443
1,8,11,2,3,3.173305989
1,8,11,2,4,0.157974119
1,8,11,3,1,13.370078697
1,8,11,3,2,0.614038263
1,8,11,3,3,98.58648034
1,8,11,3,4,0.093447073
1,8,11,4,1,2436.748348812
1,8,11,4,2,0
1,8,11,4,3,1.545969585
1,8,11,4,4,0
1,8,11,5,1,6.513628083
1,8,11,5,2,0
1,8,11,5,3,2912.233587594
1,8,11,5,4,0
1,8,11,6,1,13.370078697
1,8,11,6,2,0
1,8,11,6,3,1.545969585
1,8,11,6,4,0
1,8,12,1,1,6562.602279953
1,8,12,1,2,0.366926377
1,8,12,1,3,952.740887397
1,8,12,1,4,0.178759004
1,8,12,2,1,934.39073374
1,8,12,2,2,0.490147443
1,8,12,2,3,3.173305989
1,8,12,2,4,0.157974119
1,8,12,3,1,13.370078697
1,8,12,3,2,0.614038263
1,8,12,3,3,229.764954987
1,8,12,3,4,0.093447073
1,8,12,4,1,2436.748348812
1,8,12,4,2,0
1,8,12,4,3,951.545969585
1,8,12,4,4,0
1,8,12,5,1,595.513628083
1,8,12,5,2,0
1,8,12,5,3,2912.233587594
1,8,12,5,4,0
1,8,12,6,1,13.370078697
1,8,12,6,2,0
1,8,12,6,3,1.545969585
1,8,12,6,4,0
1,8,13,1,1,7073.907592785
1,8,13,1,2,0.366926377
1,8,13,1,3,952.740887397
1,8,13,1,4,0.178759004
1,8,13,2,1,934.39073374
1,8,13,2,2,0.490147443
1,8,13,2,3,3.173305989
1,8,13,2,4,0.157974119
1,8,13,3,1,13.370078697
1,8,13,3,2,0.614038263
1,8,13,3,3,229.764954987
1,8,13,3,4,0.093447073
1,8,13,4,1,2436.748348812
1,8,13,4,2,0
1,8,13,4,3,1901.545969585
1,8,13,4,4,0
1,8,13,5,1,595.513628083
1,8,13,5,2,0
1,8,13,5,3,3042.432511353
1,8,13,5,4,0
1,8,13,6,1,13.370078697
1,8,13,6,2,0
1,8,13,6,3,1.545969585
1,8,13,6,4,0
1,8,14,1,1,7662.907592785
1,8,14,1,2,0.366926377
1,8,14,1,3,952.740887397
1,8,14,1,4,0.178759004
1,8,14,2,1,934.39073374
1,8,14,2,2,0.490147443
1,8,14,2,3,3.173305989
1,8,14,2,4,0.157974119
1,8,14,3,1,13.370078697
1,8,14,3,2,0.614038263
1,8,14,3,3,229.764954987
1,8,14,3,4,0.093447073
1,8,14,4,1,2436.748348812
1,8,14,4,2,0
1,8,14,4,3,1901.545969585
1,8,14,4,4,0
1,8,14,5,1,1545.513628083
1,8,14,5,2,0
1,8,14,5,3,3826.793721457
1,8,14,5,4,0
1,8,14,6,1,13.370078697
1,8,14,6,2,0
1,8,14,6,3,1.545969585
1,8,14,6,4,0
1,8,15,1,1,7662.907592785
1,8,15,1,2,0.366926377
1,8,15,1,3,952.740887397
1,8,15,1,4,0.178759004
1,8,15,2,1,934.39073374
1,8,15,2,2,0.490147443
1,8,15,2,3,3.173305989
1,8,15,2,4,0.157974119
1,8,15,3,1,963.370078697
1,8,15,3,2,0.614038263
1,8,15,3,3,229.764954987
1,8,15,3,4,0.093447073
1,8,15,4,1,2436.748348812
1,8,15,4,2,0
1,8,15,4,3,1901.545969585
1,8,15,4,4,0
1,8,15,5,1,1545.513628083
1,8,15,5,2,0
1,8,15,5,3,4776.793721457
1,8,15,5,4,0
1,8,15,6,1,13.370078697
1,8,15,6,2,0
1,8,15,6,3,1.545969585
1,8,15,6,4,0
1,8,16,1,1,7662.907592785
1,8,16,1,2,0.366926377
1,8,16,1,3,952.740887397
1,8,16,1,4,0.178759004
1,8,16,2,1,934.39073374
1,8,16,2,2,0.490147443
1,8,16,2,3,3.173305989
1,8,16,2,4,0.157974119
1,8,16,3,1,963.370078697
1,8,16,3,2,0.614038263
1,8,16,3,3,229.764954987
1,8,16,3,4,0.093447073
1,8,16,4,1,2436.748348812
1,8,16,4,2,0
1,8,16,4,3,1901.545969585
1,8,16,4,4,0
1,8,16,5,1,2495.513628083
1,8,16,5,2,0
1,8,16,5,3,5114.114835814
1,8,16,5,4,0
1,8,16,6,1,13.370078697
1,8,16,6,2,0
1,8,16,6,3,1.545969585
1,8,16,6,4,0
1,8,17,1,1,7662.907592785
1,8,17,1,2,0.366926377
1,8,17,1,3,952.740887397
1,8,17,1,4,0.178759004
1,8,17,2,1,934.39073374
1,8,17,2,2,0.490147443
1,8,17,2,3,3.173305989
1,8,17,2,4,0.157974119
1,8,17,3,1,963.370078697
1,8,17,3,2,0.614038263
1,8,17,3,3,1179.764954987
1,8,17,3,4,0.093447073
1,8,17,4,1,2436.748348812
1,8,17,4,2,0
1,8,17,4,3,1901.545969585
1,8,17,4,4,0
1,8,17,5,1,2495.513628083
1,8,17,5,2,0
1,8,17,5,3,5703.114835814
1,8,17,5,4,0
1,8,17,6,1,13.370078697
1,8,17,6,2,0
1,8,17,6,3,1.545969585
1,8,17,6,4,0
1,8,18,1,1,7738.907592785
1,8,18,1,2,0.366926377
1,8,18,1,3,952.740887397
1,8,18,1,4,0.178759004
1,8,18,2,1,934.39073374
1,8,18,2,2,0.490147443
1,8,18,2,3,3.173305989
1,8,18,2,4,0.157974119
1,8,18,3,1,963.370078697
1,8,18,3,2,0.614038263
1,8,18,3,3,1179.764954987
1,8,18,3,4,0.093447073
1,8,18,4,1,2436.748348812
1,8,18,4,2,0
1,8,18,4,3,1901.545969585
1,8,18,4,4,0
1,8,18,5,1,3445.513628083
1,8,18,5,2,0
1,8,18,5,3,6624.679452919
1,8,18,5,4,0
1,8,18,6,1,13.370078697
1,8,18,6,2,0
1,8,18,6,3,1.545969585
1,8,18,6,4,0
1,8,19,1,1,7738.907592785
1,8,19,1,2,0.366926377
1,8,19,1,3,952.740887397
1,8,19,1,4,0.178759004
1,8,19,2,1,934.39073374
1,8,19,2,2,0.490147443
1,8,19,2,3,3.173305989
1,8,19,2,4,0.157974119
1,8,19,3,1,963.370078697
1,8,19,3,2,0.614038263
1,8,19,3,3,1179.764954987
1,8,19,3,4,0.093447073
1,8,19,4,1,2436.748348812
1,8,19,4,2,0
1,8,19,4,3,1901.545969585
1,8,19,4,4,0
1,8,19,5,1,3729.507363424
1,8,19,5,2,0
1,8,19,5,3,6624.679452919
1,8,19,5,4,0
1,8,19,6,1,13.370078697
1,8,19,6,2,0
1,8,19,6,3,1.545969585
1,8,19,6,4,0
1,8,20,1,1,7738.907592785
1,8,20,1,2,0.366926377
1,8,20,1,3,952.740887397
1,8,20,1,4,0.178759004
1,8,20,2,1,934.39073374
1,8,20,2,2,0.490147443
1,8,20,2,3,3.173305989
1,8,20,2,4,0.157974119
1,8,20,3,1,963.370078697
1,8,20,3,2,0.614038263
1,8,20,3,3,1179.764954987
1,8,20,3,4,0.093447073
1,8,20,4,1,2949.748348812
1,8,20,4,2,0
1,8,20,4,3,1901.545969585
1,8,20,4,4,0
1,8,20,5,1,3729.507363424
1,8,20,5,2,0
1,8,20,5,3,6624.679452919
1,8,20,5,4,0
1,8,20,6,1,13.370078697
1,8,20,6,2,0
1,8,20,6,3,1.545969585
1,8,20,6,4,0
1,8,21,1,1,7738.907592785
1,8,21,1,2,0.366926377
1,8,21,1,3,952.740887397
1,8,21,1,4,0.178759004
1,8,21,2,1,934.39073374
1,8,21,2,2,0.490147443
1,8,21,2,3,3.173305989
1,8,21,2,4,0.157974119
1,8,21,3,1,963.370078697
1,8,21,3,2,0.614038263
1,8,21,3,3,1179.764954987
1,8,21,3,4,0.093447073
1,8,21,4,1,2949.748348812
1,8,21,4,2,0
1,8,21,4,3,1901.545969585
1,8,21,4,4,0
1,8,21,5,1,3729.507363424
1,8,21,5,2,0
1,8,21,5,3,6624.679452919
1,8,21,5,4,0
1,8,21,6,1,13.370078697
1,8,21,6,2,0
1,8,21,6,3,1.545969585
1,8,21,6,4,0
1,8,22,1,1,8444.493218119
1,8,22,1,2,0.366926377
1,8,22,1,3,952.740887397
1,8,22,1,4,0.178759004
1,8,22,2,1,934.39073374
1,8,22,2,2,0.490147443
1,8,22,2,3,3.173305989
1,8,22,2,4,0.157974119
1,8,22,3,1,963.370078697
1,8,22,3,2,0.614038263
1,8,22,3,3,1179.764954987
1,8,22,3,4,0.093447073
1,8,22,4,1,2949.748348812
1,8,22,4,2,0
1,8,22,4,3,1901.545969585
1,8,22,4,4,0
1,8,22,5,1,3729.507363424
1,8,22,5,2,0
1,8,22,5,3,6777.834912923
1,8,22,5,4,0
1,8,22,6,1,13.370078697
1,8,22,6,2,0
1,8,22,6,3,1.545969585
1,8,22,6,4,0
1,8,23,1,1,8444.493218119
1,8,23,1,2,0.366926377
1,8,23,1,3,952.740887397
1,8,23,1,4,0.178759004
1,8,23,2,1,934.39073374
1,8,23,2,2,0.490147443
1,8,23,2,3,3.173305989
1,8,23,2,4,0.157974119
1,8,23,3,1,963.370078697
1,8,23,3,2,0.614038263
1,8,23,3,3,1179.764954987
1,8,23,3,4,0.093447073
1,8,23,4,1,3396.82146873
1,8,23,4,2,0
1,8,23,4,3,1901.545969585
1,8,23,4,4,0
1,8,23,5,1,3729.507363424
1,8,23,5,2,0
1,8,23,5,3,6940.339181879
1,8,23,5,4,0
1,8,23,6,1,13.370078697
1,8,23,6,2,0
1,8,23,6,3,1.545969585
1,8,23,6,4,0
1,8,24,1,1,8444.493218119
1,8,24,1,2,0.366926377
1,8,24,1,3,952.740887397
1,8,24,1,4,0.178759004
1,8,24,2,1,934.39073374
1,8,24,2,2,0.490147443
1,8,24,2,3,3.173305989
1,8,24,2,4,0.157974119
1,8,24,3,1,963.370078697
1,8,24,3,2,0.614038263
1,8,24,3,3,1179.764954987
1,8,24,3,4,0.093447073
1,8,24,4,1,3568.804230898
1,8,24,4,2,0
1,8,24,4,3,1901.545969585
1,8,24,4,4,0
1,8,24,5,1,3729.507363424
1,8,24,5,2,0
1,8,24,5,3,7093.122969145
1,8,24,5,4,0
1,8,24,6,1,354.387316529
1,8,24,6,2,0
1,8,24,6,3,1.545969585
1,8,24,6,4,0
1,9,1,1,1,8478.449153395
1,9,1,1,2,0.366926377
1,9,1,1,3,952.740887397
1,9,1,1,4,0.178759004
1,9,1,2,1,934.39073374
1,9,1,2,2,0.490147443
1,9,1,2,3,3.173305989
1,9,1,2,4,0.157974119
1,9,1,3,1,963.370078697
1,9,1,3,2,0.614038263
1,9,1,3,3,1179.764954987
1,9,1,3,4,0.093447073
1,9,1,4,1,3568.804230898
1,9,1,4,2,0
1,9,1,4,3,1901.545969585
1,9,1,4,4,0
1,9,1,5,1,3729.507363424
1,9,1,5,2,0
1,9,1,5,3,7513.010458163
1,9,1,5,4,0
1,9,1,6,1,1304.387316529
1,9,1,6,2,0
1,9,1,6,3,1.545969585
1,9,1,6,4,0
1,9,2,1,1,8478.449153395
1,9,2,1,2,0.366926377
1,9,2,1,3,952.740887397
1,9,2,1,4,0.178759004
1,9,2,2,1,1664.579421732
1,9,2,2,2,0.490147443
1,9,2,2,3,3.173305989
1,9,2,2,4,0.157974119
1,9,2,3,1,963.370078697
1,9,2,3,2,0.614038263
1,9,2,3,3,1179.764954987
1,9,2,3,4,0.093447073
1,9,2,4,1,3568.804230898
1,9,2,4,2,0
1,9,2,4,3,1901.545969585
1,9,2,4,4,0
1,9,2,5,1,3729.507363424
1,9,2,5,2,0
1,9,2,5,3,7513.010458163
1,9,2,5,4,0
1,9,2,6,1,2254.387316529
1,9,2,6,2,0
1,9,2,6,3,1.545969585
1,9,2,6,4,0
1,9,3,1,1,8478.449153395
1,9,3,1,2,0.366926377
1,9,3,1,3,952.740887397
1,9,3,1,4,0.178759004
1,9,3,2,1,1664.579421732
1,9,3,2,2,0.490147443
1,9,3,2,3,3.173305989
1,9,3,2,4,0.157974119
1,9,3,3,1,963.370078697
1,9,3,3,2,0.614038263
1,9,3,3,3,1179.764954987
1,9,3,3,4,0.093447073
1,9,3,4,1,3568.804230898
1,9,3,4,2,0
1,9,3,4,3,1901.545969585
1,9,3,4,4,0
1,9,3,5,1,3729.507363424
