Stage,Day,Time,Scenario,Value
1,6,4,4,3577.822350893
1,6,5,1,3234.762107779
1,6,5,2,3234.762107779
1,6,5,3,3234.762107779
1,6,5,4,3234.762107779
1,6,6,1,3263.149270818
1,6,6,2,3263.149270818
1,6,6,3,3263.149270818
1,6,6,4,3263.149270818
1,6,7,1,4110.045497025
1,6,7,2,4110.045497025
1,6,7,3,4110.045497025
1,6,7,4,4110.045497025
1,6,8,1,3946.090781291
1,6,8,2,3946.090781291
1,6,8,3,3946.090781291
1,6,8,4,3946.090781291
1,6,9,1,1522.212972302
1,6,9,2,1987.885049931
1,6,9,3,1747.532946229
1,6,9,4,1959.251715937
1,6,10,1,3.479334106
1,6,10,2,743.938512847
1,6,10,3,283.478195221
1,6,10,4,870.138112709
1,6,11,1,988.972300037
1,6,11,2,1611.037577521
1,6,11,3,1245.412388762
1,6,11,4,1670.526349225
1,6,12,1,-4.547473509e-13
1,6,12,2,328.209918207
1,6,12,3,0
1,6,12,4,584.275915144
1,6,13,1,-4.547473509e-13
1,6,13,2,854.276738634
1,6,13,3,302.647003958
1,6,13,4,1044.608558135
1,6,14,1,1120.551524915
1,6,14,2,1937.9587806
1,6,14,3,1415.862004376
1,6,14,4,2107.515934218
1,6,15,1,2117.569800358
1,6,15,2,2703.055991594
1,6,15,3,2366.731149571
1,6,15,4,2741.933725813
1,6,16,1,1537.222474805
1,6,16,2,2279.815520122
1,6,16,3,1817.645946279
1,6,16,4,2407.21747927
1,6,17,1,1841.536458939
1,6,17,2,2467.934688642
1,6,17,3,2098.838746088
1,6,17,4,2529.864927583
1,6,18,1,2960.919189301
1,6,18,2,3494.0197526
1,6,18,3,3199.656512683
1,6,18,4,3503.380015174
1,6,19,1,5202.702808213
1,6,19,2,5202.702808213
1,6,19,3,5202.702808213
1,6,19,4,5202.702808213
1,6,20,1,4343.8916878
1,6,20,2,4343.8916878
1,6,20,3,4343.8916878
1,6,20,4,4343.8916878
1,6,21,1,4208.987508164
1,6,21,2,4208.987508164
1,6,21,3,4208.987508164
1,6,21,4,4208.987508164
1,6,22,1,3633.558728909
1,6,22,2,3633.558728909
1,6,22,3,3633.558728909
1,6,22,4,3633.558728909
1,6,23,1,4388.194333118
1,6,23,2,4388.194333118
1,6,23,3,4388.194333118
1,6,23,4,4388.194333118
1,6,24,1,3707.326627872
1,6,24,2,3707.326627872
1,6,24,3,3707.326627872
1,6,24,4,3707.326627872
1,7,1,1,3100.371134741
1,7,1,2,1852.259597658
1,7,1,3,3100.371134741
1,7,1,4,1852.259597658
1,7,2,1,4053.74559386
1,7,2,2,2729.950346541
1,7,2,3,4053.74559386
1,7,2,4,2729.950346541
1,7,3,1,3355.669594926
1,7,3,2,2109.471131891
1,7,3,3,3355.669594926
1,7,3,4,2109.471131891
1,7,4,1,3873.860642866
1,7,4,2,2606.289049078
1,7,4,3,3873.860642866
1,7,4,4,2606.289049078
1,7,5,1,3679.550553004
1,7,5,2,2411.80661474
1,7,5,3,3679.550553004
1,7,5,4,2411.80661474
1,7,6,1,3979.535975063
1,7,6,2,2732.845660297
1,7,6,3,3979.535975063
1,7,6,4,2732.845660297
1,7,7,1,3605.304048986
1,7,7,2,2356.410131274
1,7,7,3,3605.304048986
1,7,7,4,2356.410131274
1,7,8,1,3715.959471076
1,7,8,2,2932.281336483
1,7,8,3,3715.959471076
1,7,8,4,2932.357539894
1,7,9,1,2870.229902757
1,7,9,2,0
1,7,9,3,3136.804996507
1,7,9,4,0
1,7,10,1,3163.772807686
1,7,10,2,0
1,7,10,3,3163.772807686
1,7,10,4,53.960009399
1,7,11,1,3788.547426543
1,7,11,2,545.503658297
1,7,11,3,3788.547426543
1,7,11,4,1052.676063523
1,7,12,1,4573.335401927
1,7,12,2,1162.277197024
1,7,12,3,4723.434460905
1,7,12,4,1617.34986376
1,7,13,1,1826.492354364
1,7,13,2,0
1,7,13,3,2366.63353805
1,7,13,4,0
1,7,14,1,2641.448786329
1,7,14,2,0
1,7,14,3,2998.633486506
1,7,14,4,623.258827107
1,7,15,1,5760.455574967
