Stage,Day,Time,Scenario,Value
1,6,14,3,0
1,6,14,4,0
1,6,15,1,0
1,6,15,2,0
1,6,15,3,0
1,6,15,4,0
1,6,16,1,0
1,6,16,2,0
1,6,16,3,0
1,6,16,4,0
1,6,17,1,0
1,6,17,2,0
1,6,17,3,0
1,6,17,4,0
1,6,18,1,0
1,6,18,2,0
1,6,18,3,0
1,6,18,4,0
1,6,19,1,0
1,6,19,2,0
1,6,19,3,0
1,6,19,4,0
1,6,20,1,0
1,6,20,2,0
1,6,20,3,0
1,6,20,4,0
1,6,21,1,0
1,6,21,2,0
1,6,21,3,0
1,6,21,4,0
1,6,22,1,0
1,6,22,2,0
1,6,22,3,0
1,6,22,4,0
1,6,23,1,0
1,6,23,2,0
1,6,23,3,0
1,6,23,4,0
1,6,24,1,0
1,6,24,2,0
1,6,24,3,0
1,6,24,4,0
1,7,1,1,0
1,7,1,2,12.111537083
1,7,1,3,0
1,7,1,4,12.111537083
1,7,2,1,0
1,7,2,2,87.795247319
1,7,2,3,0
1,7,2,4,87.795247319
1,7,3,1,0
1,7,3,2,10.198463035
1,7,3,3,0
1,7,3,4,10.198463035
1,7,4,1,0
1,7,4,2,31.571593788
1,7,4,3,0
1,7,4,4,31.571593788
1,7,5,1,0
1,7,5,2,31.743938265
1,7,5,3,0
1,7,5,4,31.743938265
1,7,6,1,0
1,7,6,2,10.690314765
1,7,6,3,0
1,7,6,4,10.690314765
1,7,7,1,0
1,7,7,2,12.893917713
1,7,7,3,0
1,7,7,4,12.893917713
1,7,8,1,0
1,7,8,2,67.978822349
1,7,8,3,0
1,7,8,4,67.978822349
1,7,9,1,152.654241831
1,7,9,2,25.442373639
1,7,9,3,25.442373639
1,7,9,4,25.442373639
1,7,10,1,0
1,7,10,2,19.402024197
1,7,10,3,0
1,7,10,4,19.402024197
1,7,11,1,0
1,7,11,2,8.371157382
1,7,11,3,0
1,7,11,4,8.371157382
1,7,12,1,126.233055752
1,7,12,2,21.038842625
1,7,12,3,0
1,7,12,4,21.038842625
1,7,13,1,0
1,7,13,2,0
1,7,13,3,66.494670424
1,7,13,4,0
1,7,14,1,138.912380807
1,7,14,2,0
1,7,14,3,23.152063468
1,7,14,4,23.152063468
1,7,15,1,134.214661804
1,7,15,2,27.804599301
1,7,15,3,0
1,7,15,4,27.804599301
1,7,16,1,47.383749727
1,7,16,2,20.060783227
1,7,16,3,0
1,7,16,4,20.060783227
1,7,17,1,0
1,7,17,2,6.976151581
1,7,17,3,0
1,7,17,4,6.976151581
1,7,18,1,188.171206343
1,7,18,2,31.361867724
1,7,18,3,0
1,7,18,4,31.361867724
1,7,19,1,0
1,7,19,2,24.559780497
1,7,19,3,0
1,7,19,4,24.559780497
1,7,20,1,0
1,7,20,2,44.252578956
1,7,20,3,0
1,7,20,4,44.252578956
1,7,21,1,0
1,7,21,2,16.834895369
1,7,21,3,0
1,7,21,4,16.834895369
1,7,22,1,0
1,7,22,2,9.931767331
1,7,22,3,0
1,7,22,4,9.931767331
1,7,23,1,0
1,7,23,2,13.438055899
1,7,23,3,0
1,7,23,4,13.438055899
1,7,24,1,0
1,7,24,2,7.244095721
1,7,24,3,0
1,7,24,4,7.244095721
1,8,1,1,0
1,8,1,2,198.185377501
1,8,1,3,0
1,8,1,4,198.185377501
1,8,2,1,0
1,8,2,2,322.049195601
1,8,2,3,0
1,8,2,4,322.049195601
1,8,3,1,0
1,8,3,2,209.066385282
1,8,3,3,0
1,8,3,4,209.066385282
1,8,4,1,0
1,8,4,2,209.444959666
1,8,4,3,0
1,8,4,4,209.444959666
1,8,5,1,0
1,8,5,2,211.942315039
1,8,5,3,0
1,8,5,4,211.942315039
1,8,6,1,0
1,8,6,2,196.389762723
1,8,6,3,0
1,8,6,4,196.389762723
