Stage,Day,Time,Scenario,Value
1,3,10,4,0
1,3,11,1,-4.547473509e-13
1,3,11,2,196.73735885
1,3,11,3,0
1,3,11,4,0
1,3,12,1,-4.547473509e-13
1,3,12,2,0
1,3,12,3,0
1,3,12,4,295.526908544
1,3,13,1,-5.052748343e-13
1,3,13,2,0
1,3,13,3,0
1,3,13,4,0
1,3,14,1,117.253536121
1,3,14,2,0
1,3,14,3,240.549351794
1,3,14,4,0
1,3,15,1,0
1,3,15,2,0
1,3,15,3,0
1,3,15,4,0
1,3,16,1,1094.385749613
1,3,16,2,208.524660134
1,3,16,3,208.524660134
1,3,16,4,0
1,3,17,1,1158.273454783
1,3,17,2,0
1,3,17,3,193.045575797
1,3,17,4,193.045575797
1,3,18,1,1187.882414539
1,3,18,2,0
1,3,18,3,197.980402423
1,3,18,4,0
1,3,19,1,1545.845558993
1,3,19,2,0
1,3,19,3,257.640926499
1,3,19,4,0
1,3,20,1,1283.804415885
1,3,20,2,0
1,3,20,3,213.967402648
1,3,20,4,0
1,3,21,1,1164.940135375
1,3,21,2,0
1,3,21,3,194.156689229
1,3,21,4,194.156689229
1,3,22,1,1166.875251423
1,3,22,2,0
1,3,22,3,194.47920857
1,3,22,4,194.47920857
1,3,23,1,1330.413988286
1,3,23,2,0
1,3,23,3,221.735664714
1,3,23,4,221.735664714
1,3,24,1,1282.774775211
1,3,24,2,0
1,3,24,3,213.795795869
1,3,24,4,0
1,4,1,1,1253.471229253
1,4,1,2,0
1,4,1,3,208.911871542
1,4,1,4,0
1,4,2,1,1197.784129991
1,4,2,2,0
1,4,2,3,199.630688332
1,4,2,4,0
1,4,3,1,1281.751953118
1,4,3,2,0
1,4,3,3,213.62532552
1,4,3,4,0
1,4,4,1,1060.142498027
1,4,4,2,0
1,4,4,3,176.690416338
1,4,4,4,176.690416338
1,4,5,1,1099.200971909
1,4,5,2,0
1,4,5,3,183.200161985
1,4,5,4,183.200161985
1,4,6,1,1130.88747215
1,4,6,2,0
1,4,6,3,188.481245358
1,4,6,4,188.481245358
1,4,7,1,1934.670485254
1,4,7,2,322.445080876
1,4,7,3,322.445080876
1,4,7,4,116.445080876
1,4,8,1,1536.487636682
1,4,8,2,0
1,4,8,3,256.08127278
1,4,8,4,256.08127278
1,4,9,1,1271.177633511
1,4,9,2,0
