Stage,Day,Time,Scenario,Value
1,15,24,4,2245.168252446
1,16,1,1,265.135117586
1,16,1,2,0
1,16,1,3,0
1,16,1,4,745.670331151
1,16,2,1,862.263693352
1,16,2,2,2238.238470915
1,16,2,3,2234.573736712
1,16,2,4,2238.238470915
1,16,3,1,0
1,16,3,2,312.782825593
1,16,3,3,0
1,16,3,4,312.782825593
1,16,4,1,0
1,16,4,2,0
1,16,4,3,0
1,16,4,4,343.971941822
1,16,5,1,0
1,16,5,2,597.141781807
1,16,5,3,0
1,16,5,4,624.706050012
1,16,6,1,0
1,16,6,2,210.660501495
1,16,6,3,0
1,16,6,4,470.339308264
1,16,7,1,0
1,16,7,2,809.679306004
1,16,7,3,504.100408622
1,16,7,4,816.221517837
1,16,8,1,0
1,16,8,2,962.546313944
1,16,8,3,0
1,16,8,4,965.733544269
1,16,9,1,0
1,16,9,2,3139.375564922
1,16,9,3,0
1,16,9,4,3140.928319238
1,16,10,1,0
1,16,10,2,66.063235626
1,16,10,3,0
1,16,10,4,186.787681758
1,16,11,1,0
1,16,11,2,2881.328090074
1,16,11,3,0
1,16,11,4,2881.614366284
1,16,12,1,128.760543658
1,16,12,2,1987.702779841
1,16,12,3,0
1,16,12,4,2432.552980631
1,16,13,1,0
1,16,13,2,865.691615692
1,16,13,3,0
1,16,13,4,1304.083434525
1,16,14,1,10132.943258986
1,16,14,2,13525.831297476
1,16,14,3,11633.265564258
1,16,14,4,13803.824655554
1,16,15,1,6901.750589715
1,16,15,2,10386.761947484
1,16,15,3,8008.68541413
1,16,15,4,10445.207884549
1,16,16,1,6758.698036824
1,16,16,2,11139.131760644
1,16,16,3,6715.319552109
1,16,16,4,11164.163598126
1,16,17,1,8616.327929447
1,16,17,2,11592.391990704
1,16,17,3,8890.430852548
1,16,17,4,11926.845593573
1,16,18,1,7514.801002474
1,16,18,2,10433.543164242
1,16,18,3,5447.399454156
1,16,18,4,10433.538530351
1,16,19,1,8977.667472568
1,16,19,2,10915.433132634
1,16,19,3,8727.93664667
1,16,19,4,10913.756346502
1,16,20,1,8172.908321723
1,16,20,2,9433.911515532
1,16,20,3,7858.472036805
1,16,20,4,9433.094619981
1,16,21,1,5368.527508693
1,16,21,2,6345.740349762
1,16,21,3,5093.488939625
1,16,21,4,6345.363135314
1,16,22,1,82.598837339
1,16,22,2,283.730538701
1,16,22,3,0
1,16,22,4,280.961745311
1,16,23,1,547.101381249
1,16,23,2,700.82125981
1,16,23,3,343.1737637
1,16,23,4,700.626274786
1,16,24,1,16.405301416
1,16,24,2,84.540654824
1,16,24,3,0
1,16,24,4,79.805479911
1,17,1,1,1263.214974026
1,17,1,2,2313.545982661
1,17,1,3,2144.655178418
1,17,1,4,2314.531485205
1,17,2,1,0
1,17,2,2,263.798265294
1,17,2,3,0
1,17,2,4,264.278381979
1,17,3,1,572.600146832
1,17,3,2,1763.010157264
1,17,3,3,1723.405957441
1,17,3,4,1763.244060264
1,17,4,1,1270.546614669
1,17,4,2,2735.75305978
1,17,4,3,2689.529584506
1,17,4,4,2735.867012524
1,17,5,1,128.534143014
1,17,5,2,1613.443852462
1,17,5,3,1480.543238792
1,17,5,4,1613.499367902
1,17,6,1,0
1,17,6,2,365.820745685
1,17,6,3,245.450978328
1,17,6,4,365.847791668
1,17,7,1,590.785960625
1,17,7,2,1787.981889523
1,17,7,3,1747.128639466
1,17,7,4,1787.995065771
1,17,8,1,449.792052627
1,17,8,2,2182.469556735
1,17,8,3,1503.921221944
1,17,8,4,2182.475975933
1,17,9,1,244.765896312
1,17,9,2,1385.987222788
1,17,9,3,1209.520585932
1,17,9,4,1385.990350089
1,17,10,1,0
1,17,10,2,1198.293429378
1,17,10,3,0
1,17,10,4,1198.294952936
1,17,11,1,0
1,17,11,2,1406.046857
1,17,11,3,500.248469714
1,17,11,4,1406.047599245
1,17,12,1,2527.339231635
1,17,12,2,5204.831253185
1,17,12,3,4101.535257708
1,17,12,4,5204.831614792
1,17,13,1,0
1,17,13,2,1481.277327934
1,17,13,3,654.032583008
1,17,13,4,1481.277504101
