Stage,Day,Time,Scenario,Value
1,14,4,2,0
1,14,4,3,0
1,14,4,4,0
1,14,5,1,0
1,14,5,2,0
1,14,5,3,0
1,14,5,4,0
1,14,6,1,0
1,14,6,2,0
1,14,6,3,0
1,14,6,4,0
1,14,7,1,0
1,14,7,2,0
1,14,7,3,0
1,14,7,4,0
1,14,8,1,4000
1,14,8,2,3333.333333333
1,14,8,3,4000
1,14,8,4,2666.666666667
1,14,9,1,4000
1,14,9,2,3333.333333333
1,14,9,3,4000
1,14,9,4,2666.666666667
1,14,10,1,4000
1,14,10,2,3333.333333333
1,14,10,3,4000
1,14,10,4,2666.666666667
1,14,11,1,4000
1,14,11,2,3333.333333333
1,14,11,3,4000
1,14,11,4,2666.666666667
1,14,12,1,4000
1,14,12,2,3333.333333333
1,14,12,3,4000
1,14,12,4,2666.666666667
1,14,13,1,4000
1,14,13,2,3333.333333333
1,14,13,3,4000
1,14,13,4,2666.666666667
1,14,14,1,4000
1,14,14,2,3333.333333333
1,14,14,3,4000
1,14,14,4,2666.666666667
1,14,15,1,4000
1,14,15,2,3333.333333333
1,14,15,3,4000
1,14,15,4,2666.666666667
1,14,16,1,4000
1,14,16,2,3333.333333333
1,14,16,3,4000
1,14,16,4,2666.666666667
1,14,17,1,4000
1,14,17,2,3333.333333333
1,14,17,3,4000
1,14,17,4,2666.666666667
1,14,18,1,4000
1,14,18,2,2943.986461469
1,14,18,3,4000
1,14,18,4,2620.643292006
1,14,19,1,4000
1,14,19,2,2789.86446159
1,14,19,3,4000
1,14,19,4,2171.867220683
1,14,20,1,3697.149052099
1,14,20,2,2830.108387704
1,14,20,3,4000
1,14,20,4,1989.685225389
1,14,21,1,3382
1,14,21,2,1316.052647374
1,14,21,3,3382
1,14,21,4,866.815056715
1,14,22,1,0
1,14,22,2,0
1,14,22,3,0
1,14,22,4,0
1,14,23,1,0
1,14,23,2,0
1,14,23,3,0
1,14,23,4,0
1,14,24,1,0
1,14,24,2,0
1,14,24,3,0
1,14,24,4,0
1,15,1,1,0
1,15,1,2,0
1,15,1,3,0
1,15,1,4,0
1,15,2,1,0
1,15,2,2,0
1,15,2,3,0
1,15,2,4,0
1,15,3,1,0
1,15,3,2,0
1,15,3,3,0
1,15,3,4,0
1,15,4,1,0
1,15,4,2,0
1,15,4,3,0
1,15,4,4,0
1,15,5,1,0
1,15,5,2,0
1,15,5,3,0
1,15,5,4,0
1,15,6,1,0
1,15,6,2,0
1,15,6,3,0
1,15,6,4,0
1,15,7,1,0
1,15,7,2,0
1,15,7,3,0
1,15,7,4,0
1,15,8,1,4000
1,15,8,2,851.039509792
1,15,8,3,4000
1,15,8,4,656.07775348
1,15,9,1,4000
1,15,9,2,2732.489726144
1,15,9,3,4000
1,15,9,4,2623.822157046
1,15,10,1,4000
1,15,10,2,3333.333333333
1,15,10,3,4000
1,15,10,4,2666.666666667
1,15,11,1,4000
1,15,11,2,2701.587912698
1,15,11,3,3989.333358023
1,15,11,4,2666.666666667
1,15,12,1,4000
1,15,12,2,3333.333333333
1,15,12,3,4000
1,15,12,4,2666.666666667
1,15,13,1,4000
1,15,13,2,3333.333333333
1,15,13,3,4000
1,15,13,4,2666.666666667
1,15,14,1,4000
1,15,14,2,3315.811524207
1,15,14,3,4000
1,15,14,4,2666.666666667
1,15,15,1,4000
1,15,15,2,3079.377027025
1,15,15,3,4000
1,15,15,4,2165.208569189
1,15,16,1,4000
1,15,16,2,1086.970816417
1,15,16,3,4000
1,15,16,4,381.720826516
1,15,17,1,4000
1,15,17,2,1606.267352216
1,15,17,3,4000
1,15,17,4,939.313470165
1,15,18,1,4000
1,15,18,2,1525.444730506
1,15,18,3,4000
1,15,18,4,912.787585714
1,15,19,1,4000
1,15,19,2,474.839651147
1,15,19,3,4000
1,15,19,4,0
1,15,20,1,4000
1,15,20,2,122.656581175
1,15,20,3,4000
1,15,20,4,0
1,15,21,1,4000
1,15,21,2,0
1,15,21,3,4000
1,15,21,4,0
1,15,22,1,0
1,15,22,2,0
1,15,22,3,0
1,15,22,4,0
1,15,23,1,0
1,15,23,2,0
1,15,23,3,0
1,15,23,4,0
1,15,24,1,0
1,15,24,2,0
1,15,24,3,0
1,15,24,4,0
1,16,1,1,0
1,16,1,2,0
1,16,1,3,0
1,16,1,4,0
1,16,2,1,0
1,16,2,2,0
1,16,2,3,0
1,16,2,4,0
1,16,3,1,0
1,16,3,2,0
1,16,3,3,0
1,16,3,4,0
1,16,4,1,0
1,16,4,2,0
1,16,4,3,0
1,16,4,4,0
1,16,5,1,0
1,16,5,2,0
1,16,5,3,0
1,16,5,4,0
1,16,6,1,0
1,16,6,2,0
1,16,6,3,0
1,16,6,4,0
1,16,7,1,0
1,16,7,2,0
1,16,7,3,0
1,16,7,4,0
1,16,8,1,4000
1,16,8,2,0
1,16,8,3,4000
1,16,8,4,0
1,16,9,1,3165.045315994
1,16,9,2,0
1,16,9,3,3064.539952714
1,16,9,4,0
1,16,10,1,4000
1,16,10,2,0
1,16,10,3,4000
1,16,10,4,0
1,16,11,1,3534.834626356
1,16,11,2,0
1,16,11,3,3422.586679554
1,16,11,4,0
1,16,12,1,4000
1,16,12,2,1390.39862521
1,16,12,3,4000
1,16,12,4,841.373029046
1,16,13,1,4000
1,16,13,2,2449.375731706
1,16,13,3,4000
1,16,13,4,1866.170149334
1,16,14,1,4000
1,16,14,2,289.664042682
1,16,14,3,4000
1,16,14,4,0
1,16,15,1,4000
1,16,15,2,0
1,16,15,3,4000
1,16,15,4,0
1,16,16,1,4000
1,16,16,2,0
1,16,16,3,4000
1,16,16,4,0
1,16,17,1,4000
1,16,17,2,382.988500707
1,16,17,3,4000
1,16,17,4,0
1,16,18,1,3938.467685793
1,16,18,2,0
1,16,18,3,3813.402454175
1,16,18,4,0
1,16,19,1,2077.347656498
1,16,19,2,0
1,16,19,3,2011.381908766
1,16,19,4,0
1,16,20,1,1544.40892653
1,16,20,2,0
1,16,20,3,1495.366538596
1,16,20,4,0
1,16,21,1,1298.193001454
1,16,21,2,0
1,16,21,3,1256.969149599
1,16,21,4,0
1,16,22,1,0
1,16,22,2,0
1,16,22,3,0
1,16,22,4,0
1,16,23,1,0
1,16,23,2,0
1,16,23,3,0
1,16,23,4,0
1,16,24,1,0
1,16,24,2,0
1,16,24,3,0
1,16,24,4,0
1,17,1,1,0
1,17,1,2,0
1,17,1,3,0
1,17,1,4,0
1,17,2,1,0
1,17,2,2,0
1,17,2,3,0
1,17,2,4,0
1,17,3,1,0
1,17,3,2,0
1,17,3,3,0
1,17,3,4,0
1,17,4,1,0
1,17,4,2,0
1,17,4,3,0
1,17,4,4,0
1,17,5,1,0
1,17,5,2,0
1,17,5,3,0
1,17,5,4,0
1,17,6,1,0
1,17,6,2,0
1,17,6,3,0
1,17,6,4,0
1,17,7,1,0
1,17,7,2,0
1,17,7,3,0
1,17,7,4,0
1,17,8,1,848.869336324
1,17,8,2,0
1,17,8,3,821.913665076
1,17,8,4,0
1,17,9,1,131.809151702
1,17,9,2,0
1,17,9,3,127.62357919
1,17,9,4,0
1,17,10,1,1836.706224426
1,17,10,2,0
1,17,10,3,1778.381995893
1,17,10,4,0
1,17,11,1,844.18212246
1,17,11,2,0
1,17,11,3,817.375292724
1,17,11,4,0
1,17,12,1,1615.820559785
1,17,12,2,0
1,17,12,3,1564.510510119
1,17,12,4,0
1,17,13,1,945.613431389
1,17,13,2,0
1,17,13,3,915.585671293
1,17,13,4,0
1,17,14,1,1324.993637078
1,17,14,2,0
1,17,14,3,1282.91873655
1,17,14,4,0
1,17,15,1,179.561806233
1,17,15,2,0
1,17,15,3,173.859857994
1,17,15,4,0
1,17,16,1,358.595253865
1,17,16,2,0
1,17,16,3,347.208135306
1,17,16,4,0
1,17,17,1,1773.658006898
1,17,17,2,0
1,17,17,3,1717.335861551
1,17,17,4,0
1,17,18,1,220.540217419
1,17,18,2,0
1,17,18,3,213.537008157
1,17,18,4,0
1,17,19,1,1449.256592133
1,17,19,2,0
1,17,19,3,1403.235747015
1,17,19,4,0
1,17,20,1,560.60420281
1,17,20,2,0
1,17,20,3,542.80233161
1,17,20,4,0
1,17,21,1,938.747128365
1,17,21,2,0
1,17,21,3,908.937406309
1,17,21,4,0
1,17,22,1,0
1,17,22,2,0
1,17,22,3,0
1,17,22,4,0
1,17,23,1,0
1,17,23,2,0
1,17,23,3,0
1,17,23,4,0
1,17,24,1,0
1,17,24,2,0
1,17,24,3,0
1,17,24,4,0
1,18,1,1,0
1,18,1,2,0
1,18,1,3,0
1,18,1,4,0
1,18,2,1,0
1,18,2,2,0
1,18,2,3,0
1,18,2,4,0
1,18,3,1,0
1,18,3,2,0
1,18,3,3,0
1,18,3,4,0
1,18,4,1,0
1,18,4,2,0
1,18,4,3,0
1,18,4,4,0
1,18,5,1,0
1,18,5,2,0
1,18,5,3,0
1,18,5,4,0
1,18,6,1,0
1,18,6,2,0
1,18,6,3,0
1,18,6,4,0
1,18,7,1,0
1,18,7,2,0
1,18,7,3,0
1,18,7,4,0
1,18,8,1,0
1,18,8,2,63.314991334
1,18,8,3,0
1,18,8,4,56.540688899
1,18,9,1,430.637424332
1,18,9,2,155.915114269
1,18,9,3,210.962621461
1,18,9,4,0
1,18,10,1,1717.467050518
1,18,10,2,1289.533513667
1,18,10,3,1579.670511743
1,18,10,4,467.439528115
1,18,11,1,998.928553486
1,18,11,2,633.516774796
1,18,11,3,250.34687947
1,18,11,4,337.693805355
1,18,12,1,1661.306981323
1,18,12,2,778.19102291
1,18,12,3,1069.303762215
1,18,12,4,628.807440176
1,18,13,1,0
1,18,13,2,0
1,18,13,3,299.546748669
1,18,13,4,0
1,18,14,1,2069.09933512
1,18,14,2,939.17643601
1,18,14,3,1309.357809219
1,18,14,4,728.854755016
1,18,15,1,1281.487887272
1,18,15,2,664.98450936
1,18,15,3,642.275155428
1,18,15,4,0
1,18,16,1,827.633329916
1,18,16,2,77.557316306
1,18,16,3,183.352003684
1,18,16,4,415.137095719
1,18,17,1,0
1,18,17,2,0
1,18,17,3,0
1,18,17,4,0
1,18,18,1,48.666666667
1,18,18,2,581.620577127
1,18,18,3,495.418142011
1,18,18,4,497.350171634
1,18,19,1,889.241112086
1,18,19,2,747.333558369
1,18,19,3,655.003443398
1,18,19,4,461.373608323
1,18,20,1,641.895453751
1,18,20,2,333.460003629
1,18,20,3,415.51219559
1,18,20,4,275.266666667
1,18,21,1,460.666666667
1,18,21,2,559.748069141
1,18,21,3,470.218812367
1,18,21,4,683.817883255
1,18,22,1,0
1,18,22,2,0
1,18,22,3,0
1,18,22,4,0
1,18,23,1,0
1,18,23,2,0
1,18,23,3,0
1,18,23,4,0
1,18,24,1,0
1,18,24,2,0
1,18,24,3,0
1,18,24,4,0
2,1,1,1,0
2,1,1,2,0
2,1,1,3,0
2,1,1,4,0
2,1,2,1,0
2,1,2,2,0
2,1,2,3,0
2,1,2,4,0
2,1,3,1,0
2,1,3,2,0
2,1,3,3,0
2,1,3,4,0
2,1,4,1,0
2,1,4,2,0
2,1,4,3,0
2,1,4,4,0
2,1,5,1,0
2,1,5,2,0
2,1,5,3,0
2,1,5,4,0
2,1,6,1,0
2,1,6,2,0
2,1,6,3,0
2,1,6,4,0
2,1,7,1,0
2,1,7,2,0
2,1,7,3,0
2,1,7,4,0
2,1,8,1,0
2,1,8,2,0
2,1,8,3,0
2,1,8,4,0
2,1,9,1,0
2,1,9,2,0
2,1,9,3,0
2,1,9,4,0
2,1,10,1,4000
2,1,10,2,3333.333333333
2,1,10,3,4000
2,1,10,4,2666.666666667
2,1,11,1,4000
2,1,11,2,3333.333333333
2,1,11,3,4000
2,1,11,4,2666.666666667
2,1,12,1,4000
2,1,12,2,3333.333333333
2,1,12,3,4000
2,1,12,4,2666.666666667
2,1,13,1,4000
2,1,13,2,3333.333333333
2,1,13,3,4000
2,1,13,4,2666.666666667
2,1,14,1,4000
2,1,14,2,3333.333333333
2,1,14,3,4000
2,1,14,4,2666.666666667
2,1,15,1,4000
2,1,15,2,3333.333333333
2,1,15,3,4000
2,1,15,4,2666.666666667
2,1,16,1,4000
2,1,16,2,3333.333333333
2,1,16,3,4000
2,1,16,4,2666.666666667
2,1,17,1,4000
2,1,17,2,3333.333333333
2,1,17,3,4000
2,1,17,4,2666.666666667
2,1,18,1,0
2,1,18,2,0
2,1,18,3,0
2,1,18,4,0
2,1,19,1,0
2,1,19,2,0
2,1,19,3,0
2,1,19,4,0
2,1,20,1,0
2,1,20,2,0
2,1,20,3,0
2,1,20,4,0
2,1,21,1,0
2,1,21,2,0
2,1,21,3,0
2,1,21,4,0
2,1,22,1,0
2,1,22,2,0
2,1,22,3,0
2,1,22,4,0
2,1,23,1,0
2,1,23,2,0
2,1,23,3,0
2,1,23,4,0
2,1,24,1,0
2,1,24,2,0
2,1,24,3,0
2,1,24,4,0
2,2,1,1,0
2,2,1,2,0
2,2,1,3,0
2,2,1,4,0
2,2,2,1,0
2,2,2,2,0
2,2,2,3,0
2,2,2,4,0
2,2,3,1,0
2,2,3,2,0
2,2,3,3,0
2,2,3,4,0
2,2,4,1,0
2,2,4,2,0
2,2,4,3,0
2,2,4,4,0
2,2,5,1,0
2,2,5,2,0
2,2,5,3,0
2,2,5,4,0
2,2,6,1,0
2,2,6,2,0
2,2,6,3,0
2,2,6,4,0
2,2,7,1,0
2,2,7,2,0
2,2,7,3,0
2,2,7,4,0
2,2,8,1,0
2,2,8,2,0
2,2,8,3,0
2,2,8,4,0
2,2,9,1,0
2,2,9,2,0
2,2,9,3,0
2,2,9,4,0
2,2,10,1,3434.715637841
2,2,10,2,2886.59422594
2,2,10,3,3325.646948935
2,2,10,4,0
2,2,11,1,4000
2,2,11,2,3333.333333333
2,2,11,3,4000
2,2,11,4,451.253892298
2,2,12,1,4000
2,2,12,2,3333.333333333
2,2,12,3,4000
2,2,12,4,666.666666667
2,2,13,1,4000
2,2,13,2,3333.333333333
2,2,13,3,4000
2,2,13,4,2469.135802469
2,2,14,1,4000
2,2,14,2,3333.333333333
2,2,14,3,4000
2,2,14,4,0
2,2,15,1,3617.22408394
2,2,15,2,3039.977469924
2,2,15,3,3502.359876851
2,2,15,4,0
2,2,16,1,4000
2,2,16,2,3333.333333333
2,2,16,3,4000
2,2,16,4,0
2,2,17,1,3134.053264071
2,2,17,2,2633.912384532
2,2,17,3,3034.532047028
2,2,17,4,0
2,2,18,1,0
2,2,18,2,0
2,2,18,3,0
2,2,18,4,0
2,2,19,1,0
2,2,19,2,0
2,2,19,3,0
2,2,19,4,0
2,2,20,1,0
2,2,20,2,0
2,2,20,3,0
2,2,20,4,0
2,2,21,1,0
2,2,21,2,0
2,2,21,3,0
2,2,21,4,0
2,2,22,1,0
2,2,22,2,0
2,2,22,3,0
2,2,22,4,0
2,2,23,1,0
2,2,23,2,0
2,2,23,3,0
2,2,23,4,0
2,2,24,1,0
2,2,24,2,0
2,2,24,3,0
2,2,24,4,0
2,3,1,1,0
2,3,1,2,0
2,3,1,3,0
2,3,1,4,0
2,3,2,1,0
2,3,2,2,0
2,3,2,3,0
2,3,2,4,0
2,3,3,1,0
2,3,3,2,0
2,3,3,3,0
2,3,3,4,0
2,3,4,1,0
2,3,4,2,0
2,3,4,3,0
2,3,4,4,0
2,3,5,1,0
2,3,5,2,0
2,3,5,3,0
2,3,5,4,0
2,3,6,1,0
2,3,6,2,0
2,3,6,3,0
2,3,6,4,0
2,3,7,1,0
2,3,7,2,0
2,3,7,3,0
2,3,7,4,0
2,3,8,1,0
2,3,8,2,0
2,3,8,3,0
2,3,8,4,0
2,3,9,1,0
2,3,9,2,0
2,3,9,3,0
2,3,9,4,0
2,3,10,1,4000
2,3,10,2,3098.892196181
2,3,10,3,4000
2,3,10,4,0
2,3,11,1,4000
2,3,11,2,3333.333333333
2,3,11,3,4000
2,3,11,4,2000
2,3,12,1,4000
2,3,12,2,3333.333333333
2,3,12,3,4000
2,3,12,4,371.139758123
2,3,13,1,4000
2,3,13,2,3333.333333333
2,3,13,3,4000
2,3,13,4,2000
2,3,14,1,3882.746463879
2,3,14,2,3048.997685798
2,3,14,3,3715.664352465
2,3,14,4,0
2,3,15,1,4000
2,3,15,2,3333.333333333
2,3,15,3,4000
2,3,15,4,0
2,3,16,1,2748.852039198
2,3,16,2,2441.928299848
2,3,16,3,2813.347067256
2,3,16,4,2180.657462101
2,3,17,1,2841.726545217
2,3,17,2,2579.537969782
2,3,17,3,2971.887250995
2,3,17,4,0
2,3,18,1,0
2,3,18,2,0
2,3,18,3,0
2,3,18,4,0
2,3,19,1,0
2,3,19,2,0
2,3,19,3,0
2,3,19,4,0
2,3,20,1,0
2,3,20,2,0
2,3,20,3,0
2,3,20,4,0
2,3,21,1,0
2,3,21,2,0
2,3,21,3,0
2,3,21,4,0
2,3,22,1,0
2,3,22,2,0
2,3,22,3,0
2,3,22,4,0
2,3,23,1,0
2,3,23,2,0
2,3,23,3,0
2,3,23,4,0
2,3,24,1,0
2,3,24,2,0
2,3,24,3,0
2,3,24,4,0
2,4,1,1,0
2,4,1,2,0
2,4,1,3,0
2,4,1,4,0
2,4,2,1,0
2,4,2,2,0
2,4,2,3,0
2,4,2,4,0
2,4,3,1,0
2,4,3,2,0
2,4,3,3,0
2,4,3,4,0
2,4,4,1,0
2,4,4,2,0
2,4,4,3,0
2,4,4,4,0
2,4,5,1,0
2,4,5,2,0
2,4,5,3,0
2,4,5,4,0
2,4,6,1,0
2,4,6,2,0
2,4,6,3,0
2,4,6,4,0
2,4,7,1,0
2,4,7,2,0
2,4,7,3,0
2,4,7,4,0
2,4,8,1,0
2,4,8,2,0
2,4,8,3,0
2,4,8,4,0
2,4,9,1,0
2,4,9,2,0
2,4,9,3,0
2,4,9,4,0
2,4,10,1,1036.440966649
2,4,10,2,871.042853416
2,4,10,3,1003.528996844
2,4,10,4,777.846793548
2,4,11,1,382.916895094
2,4,11,2,321.809958943
2,4,11,3,370.757447818
2,4,11,4,287.378334733
2,4,12,1,867.75008916
2,4,12,2,729.272132263
2,4,12,3,840.194863487
2,4,12,4,651.244640238
2,4,13,1,349.890595747
2,4,13,2,294.0540877
2,4,13,3,338.779891816
2,4,13,4,0
2,4,14,1,3187.749999411
2,4,14,2,2679.040046477
2,4,14,3,3086.523653577
2,4,14,4,0
2,4,15,1,404.029716591
2,4,15,2,339.553538049
2,4,15,3,391.199836009
2,4,15,4,303.22346343
2,4,16,1,1314.601069466
2,4,16,2,1104.813398445
2,4,16,3,1272.856182785
2,4,16,4,0
2,4,17,1,144.610539022
2,4,17,2,121.533189633
2,4,17,3,140.018461087
2,4,17,4,89.076998955
2,4,18,1,0
2,4,18,2,0
2,4,18,3,0
2,4,18,4,0
2,4,19,1,0
2,4,19,2,0
2,4,19,3,0
2,4,19,4,0
2,4,20,1,0
2,4,20,2,0
2,4,20,3,0
2,4,20,4,0
2,4,21,1,0
2,4,21,2,0
2,4,21,3,0
2,4,21,4,0
2,4,22,1,0
2,4,22,2,0
2,4,22,3,0
2,4,22,4,0
2,4,23,1,0
2,4,23,2,0
2,4,23,3,0
2,4,23,4,0
2,4,24,1,0
2,4,24,2,0
2,4,24,3,0
2,4,24,4,0
2,5,1,1,0
2,5,1,2,0
2,5,1,3,0
2,5,1,4,0
2,5,2,1,0
2,5,2,2,0
2,5,2,3,0
2,5,2,4,0
2,5,3,1,0
2,5,3,2,0
2,5,3,3,0
2,5,3,4,0
2,5,4,1,0
2,5,4,2,0
2,5,4,3,0
2,5,4,4,0
2,5,5,1,0
2,5,5,2,0
2,5,5,3,0
2,5,5,4,0
2,5,6,1,0
2,5,6,2,0
2,5,6,3,0
2,5,6,4,0
2,5,7,1,0
2,5,7,2,0
2,5,7,3,0
2,5,7,4,0
2,5,8,1,0
2,5,8,2,0
2,5,8,3,0
2,5,8,4,0
2,5,9,1,0
2,5,9,2,0
2,5,9,3,0
2,5,9,4,0
2,5,10,1,793.878502284
2,5,10,2,667.189177335
2,5,10,3,768.669053665
2,5,10,4,0
2,5,11,1,780.760545378
2,5,11,2,656.164620238
2,5,11,3,755.967654783
2,5,11,4,0
2,5,12,1,844.164671308
2,5,12,2,709.450540561
2,5,12,3,817.358395729
2,5,12,4,0
2,5,13,1,3.933526761
2,5,13,2,3.305803692
2,5,13,3,3.808618428
2,5,13,4,0
2,5,14,1,379.032107167
2,5,14,2,318.545116207
2,5,14,3,366.996020532
2,5,14,4,0
2,5,15,1,823.779536258
2,5,15,2,692.318521688
2,5,15,3,797.620586452
2,5,15,4,0
2,5,16,1,516.688934754
2,5,16,2,434.23428689
2,5,16,3,500.281583861
2,5,16,4,0
2,5,17,1,923.029541139
2,5,17,2,948.582099865
2,5,17,3,1092.862009451
2,5,17,4,0
2,5,18,1,0
2,5,18,2,0
2,5,18,3,0
2,5,18,4,0
2,5,19,1,0
2,5,19,2,0
2,5,19,3,0
2,5,19,4,0
2,5,20,1,0
2,5,20,2,0
2,5,20,3,0
2,5,20,4,0
2,5,21,1,0
2,5,21,2,0
2,5,21,3,0
2,5,21,4,0
2,5,22,1,0
2,5,22,2,0
2,5,22,3,0
2,5,22,4,0
2,5,23,1,0
2,5,23,2,0
2,5,23,3,0
2,5,23,4,0
2,5,24,1,0
2,5,24,2,0
2,5,24,3,0
2,5,24,4,0
2,6,1,1,0
2,6,1,2,0
2,6,1,3,0
2,6,1,4,0
2,6,2,1,0
2,6,2,2,0
2,6,2,3,0
2,6,2,4,0
2,6,3,1,0
2,6,3,2,0
2,6,3,3,0
2,6,3,4,0
2,6,4,1,0
2,6,4,2,0
2,6,4,3,0
2,6,4,4,0
2,6,5,1,0
2,6,5,2,0
2,6,5,3,0
2,6,5,4,0
2,6,6,1,0
2,6,6,2,0
2,6,6,3,0
2,6,6,4,0
2,6,7,1,0
2,6,7,2,0
2,6,7,3,0
2,6,7,4,0
2,6,8,1,0
2,6,8,2,0
2,6,8,3,0
2,6,8,4,0
2,6,9,1,4000
2,6,9,2,3333.333333333
2,6,9,3,4000
2,6,9,4,2666.666666667
2,6,10,1,4000
2,6,10,2,3333.333333333
2,6,10,3,4000
2,6,10,4,2666.666666667
2,6,11,1,4000
2,6,11,2,3333.333333333
2,6,11,3,4000
2,6,11,4,2666.666666667
2,6,12,1,4000
2,6,12,2,3333.333333333
2,6,12,3,4000
2,6,12,4,2666.666666667
2,6,13,1,4000
2,6,13,2,3333.333333333
2,6,13,3,4000
2,6,13,4,2666.666666667
2,6,14,1,4000
2,6,14,2,3333.333333333
2,6,14,3,4000
2,6,14,4,2666.666666667
2,6,15,1,4000
2,6,15,2,3333.333333333
2,6,15,3,4000
2,6,15,4,2666.666666667
2,6,16,1,4000
2,6,16,2,3333.333333333
2,6,16,3,4000
2,6,16,4,2666.666666667
2,6,17,1,4000
2,6,17,2,3333.333333333
2,6,17,3,4000
2,6,17,4,2666.666666667
2,6,18,1,4000
2,6,18,2,3333.333333333
2,6,18,3,4000
2,6,18,4,2666.666666667
2,6,19,1,0
2,6,19,2,0
2,6,19,3,0
2,6,19,4,0
2,6,20,1,0
2,6,20,2,0
2,6,20,3,0
2,6,20,4,0
2,6,21,1,0
2,6,21,2,0
2,6,21,3,0
2,6,21,4,0
2,6,22,1,0
2,6,22,2,0
2,6,22,3,0
2,6,22,4,0
2,6,23,1,0
2,6,23,2,0
2,6,23,3,0
2,6,23,4,0
2,6,24,1,0
2,6,24,2,0
2,6,24,3,0
2,6,24,4,0
2,7,1,1,0
2,7,1,2,0
2,7,1,3,0
2,7,1,4,0
2,7,2,1,0
2,7,2,2,0
2,7,2,3,0
2,7,2,4,0
2,7,3,1,0
2,7,3,2,0
2,7,3,3,0
2,7,3,4,0
2,7,4,1,0
2,7,4,2,0
2,7,4,3,0
2,7,4,4,0
2,7,5,1,0
2,7,5,2,0
2,7,5,3,0
2,7,5,4,0
2,7,6,1,0
2,7,6,2,0
2,7,6,3,0
2,7,6,4,0
2,7,7,1,0
2,7,7,2,0
2,7,7,3,0
2,7,7,4,0
2,7,8,1,0
2,7,8,2,0
2,7,8,3,0
2,7,8,4,0
2,7,9,1,4000
2,7,9,2,2375.620699969
2,7,9,3,1527.184735694
2,7,9,4,0
2,7,10,1,3730.967749248
2,7,10,2,483.07806289
2,7,10,3,303.62088893
2,7,10,4,0
2,7,11,1,3451.011257286
2,7,11,2,2900.289345407
2,7,11,3,2349.675069667
2,7,11,4,0
2,7,12,1,3873.766944248
2,7,12,2,3333.333333333
2,7,12,3,3794.13176301
2,7,12,4,0
2,7,13,1,4000
2,7,13,2,3333.333333333
2,7,13,3,3396.741567739
2,7,13,4,0
2,7,14,1,4000
2,7,14,2,3333.333333333
2,7,14,3,4000
2,7,14,4,0
2,7,15,1,3967.387065999
2,7,15,2,3333.333333333
2,7,15,3,3841.403505408
2,7,15,4,0
2,7,16,1,3879.635300637
2,7,16,2,3300.334499616
2,7,16,3,3802.31736781
2,7,16,4,0
2,7,17,1,2519.612031293
2,7,17,2,2117.525381435
2,7,17,3,2439.602269268
2,7,17,4,0
2,7,18,1,3811.828793657
2,7,18,2,3333.333333333
2,7,18,3,3905.195365802
2,7,18,4,0
2,7,19,1,0
2,7,19,2,0
2,7,19,3,0
2,7,19,4,0
2,7,20,1,0
2,7,20,2,0
2,7,20,3,0
2,7,20,4,0
2,7,21,1,0
2,7,21,2,0
2,7,21,3,0
2,7,21,4,0
2,7,22,1,0
2,7,22,2,0
2,7,22,3,0
2,7,22,4,0
2,7,23,1,0
2,7,23,2,0
2,7,23,3,0
2,7,23,4,0
2,7,24,1,0
2,7,24,2,0
2,7,24,3,0
2,7,24,4,0
2,8,1,1,0
2,8,1,2,0
2,8,1,3,0
2,8,1,4,0
2,8,2,1,0
2,8,2,2,0
2,8,2,3,0
2,8,2,4,0
2,8,3,1,0
2,8,3,2,0
2,8,3,3,0
2,8,3,4,0
2,8,4,1,0
2,8,4,2,0
2,8,4,3,0
2,8,4,4,0
2,8,5,1,0
2,8,5,2,0
2,8,5,3,0
2,8,5,4,0
2,8,6,1,0
2,8,6,2,0
2,8,6,3,0
2,8,6,4,0
2,8,7,1,0
2,8,7,2,0
2,8,7,3,0
2,8,7,4,0
2,8,8,1,0
2,8,8,2,0
2,8,8,3,0
2,8,8,4,0
2,8,9,1,1490.117534664
2,8,9,2,1252.320461159
2,8,9,3,1442.799158717
2,8,9,4,0
2,8,10,1,995.057793702
2,8,10,2,836.263721553
2,8,10,3,963.459938045
2,8,10,4,0
2,8,11,1,363.619565003
2,8,11,2,305.592150108
2,8,11,3,352.072900476
2,8,11,4,0
2,8,12,1,1869.319703913
2,8,12,2,1571.008500472
2,8,12,3,1809.959841045
2,8,12,4,0
2,8,13,1,1058.863847797
2,8,13,2,889.887429234
2,8,13,3,1025.239844011
2,8,13,4,0
2,8,14,1,756.533149859
2,8,14,2,635.803499438
2,8,14,3,732.509595228
2,8,14,4,0
2,8,15,1,2736.033291168
2,8,15,2,2299.409538668
2,8,15,3,2649.151116532
2,8,15,4,0
2,8,16,1,245.202746012
2,8,16,2,206.072614288
2,8,16,3,237.416383226
2,8,16,4,0
2,8,17,1,2074.831671355
2,8,17,2,1743.724300302
2,8,17,3,2008.945818214
2,8,17,4,0
2,8,18,1,893.129375413
2,8,18,2,750.601321891
2,8,18,3,864.768235723
2,8,18,4,0
2,8,19,1,0
2,8,19,2,0
2,8,19,3,0
2,8,19,4,0
2,8,20,1,0
2,8,20,2,0
2,8,20,3,0
2,8,20,4,0
2,8,21,1,0
2,8,21,2,0
2,8,21,3,0
2,8,21,4,0
2,8,22,1,0
2,8,22,2,0
2,8,22,3,0
2,8,22,4,0
2,8,23,1,0
2,8,23,2,0
2,8,23,3,0
2,8,23,4,0
2,8,24,1,0
2,8,24,2,0
2,8,24,3,0
2,8,24,4,0
2,9,1,1,0
