Stage,Day,Electrolyzer,Time,Supplier,Scenario,Value
2,4,7,8,1,1,0
2,4,7,8,1,2,0
2,4,7,8,1,3,0
2,4,7,8,1,4,0
2,4,7,9,1,1,0
2,4,7,9,1,2,0
2,4,7,9,1,3,0
2,4,7,9,1,4,0
2,4,7,10,1,1,0
2,4,7,10,1,2,0
2,4,7,10,1,3,0
2,4,7,10,1,4,0
2,4,7,11,1,1,0
2,4,7,11,1,2,0
2,4,7,11,1,3,0
2,4,7,11,1,4,0
2,4,7,12,1,1,0
2,4,7,12,1,2,0
2,4,7,12,1,3,0
2,4,7,12,1,4,0
2,4,7,13,1,1,0
2,4,7,13,1,2,0
2,4,7,13,1,3,0
2,4,7,13,1,4,0
2,4,7,14,1,1,0
2,4,7,14,1,2,0
2,4,7,14,1,3,0
2,4,7,14,1,4,0
2,4,7,15,1,1,0
2,4,7,15,1,2,0
2,4,7,15,1,3,0
2,4,7,15,1,4,0
2,4,7,16,1,1,0
2,4,7,16,1,2,0
2,4,7,16,1,3,0
2,4,7,16,1,4,0
2,4,7,17,1,1,0
2,4,7,17,1,2,0
2,4,7,17,1,3,0
2,4,7,17,1,4,0
2,4,7,18,1,1,0
2,4,7,18,1,2,0
2,4,7,18,1,3,0
2,4,7,18,1,4,0
2,4,7,19,1,1,0
2,4,7,19,1,2,0
2,4,7,19,1,3,0
2,4,7,19,1,4,0
2,4,7,20,1,1,0
2,4,7,20,1,2,0
2,4,7,20,1,3,0
2,4,7,20,1,4,0
2,4,7,21,1,1,0
2,4,7,21,1,2,0
2,4,7,21,1,3,0
2,4,7,21,1,4,0
2,4,7,22,1,1,0
2,4,7,22,1,2,0
2,4,7,22,1,3,0
2,4,7,22,1,4,0
2,4,7,23,1,1,0
2,4,7,23,1,2,0
2,4,7,23,1,3,0
2,4,7,23,1,4,0
2,4,7,24,1,1,0
2,4,7,24,1,2,0
2,4,7,24,1,3,0
2,4,7,24,1,4,0
2,4,8,1,1,1,0
2,4,8,1,1,2,0
2,4,8,1,1,3,0
2,4,8,1,1,4,0
2,4,8,2,1,1,0
2,4,8,2,1,2,0
2,4,8,2,1,3,0
2,4,8,2,1,4,0
2,4,8,3,1,1,0
2,4,8,3,1,2,0
2,4,8,3,1,3,0
2,4,8,3,1,4,0
2,4,8,4,1,1,0
2,4,8,4,1,2,0
2,4,8,4,1,3,0
2,4,8,4,1,4,0
2,4,8,5,1,1,0
2,4,8,5,1,2,0
2,4,8,5,1,3,0
2,4,8,5,1,4,0
2,4,8,6,1,1,0
2,4,8,6,1,2,0
2,4,8,6,1,3,0
2,4,8,6,1,4,0
2,4,8,7,1,1,0
2,4,8,7,1,2,0
2,4,8,7,1,3,0
2,4,8,7,1,4,0
2,4,8,8,1,1,0
2,4,8,8,1,2,0
2,4,8,8,1,3,0
2,4,8,8,1,4,0
2,4,8,9,1,1,0
2,4,8,9,1,2,0
2,4,8,9,1,3,0
2,4,8,9,1,4,0
2,4,8,10,1,1,0
2,4,8,10,1,2,0
2,4,8,10,1,3,0
2,4,8,10,1,4,0
2,4,8,11,1,1,0
2,4,8,11,1,2,0
2,4,8,11,1,3,0
2,4,8,11,1,4,0
2,4,8,12,1,1,0
2,4,8,12,1,2,0
2,4,8,12,1,3,0
2,4,8,12,1,4,0
2,4,8,13,1,1,0
2,4,8,13,1,2,0
2,4,8,13,1,3,0
2,4,8,13,1,4,0
2,4,8,14,1,1,0
2,4,8,14,1,2,0
2,4,8,14,1,3,0
2,4,8,14,1,4,0
2,4,8,15,1,1,0
2,4,8,15,1,2,0
2,4,8,15,1,3,0
2,4,8,15,1,4,0
2,4,8,16,1,1,0
2,4,8,16,1,2,0
2,4,8,16,1,3,0
2,4,8,16,1,4,0
2,4,8,17,1,1,0
2,4,8,17,1,2,0
2,4,8,17,1,3,0
2,4,8,17,1,4,0
2,4,8,18,1,1,0
2,4,8,18,1,2,0
2,4,8,18,1,3,0
2,4,8,18,1,4,0
2,4,8,19,1,1,0
2,4,8,19,1,2,0
2,4,8,19,1,3,0
2,4,8,19,1,4,0
2,4,8,20,1,1,0
2,4,8,20,1,2,0
2,4,8,20,1,3,0
2,4,8,20,1,4,0
2,4,8,21,1,1,0
2,4,8,21,1,2,0
2,4,8,21,1,3,0
2,4,8,21,1,4,0
2,4,8,22,1,1,0
2,4,8,22,1,2,0
2,4,8,22,1,3,0
2,4,8,22,1,4,0
2,4,8,23,1,1,0
2,4,8,23,1,2,0
2,4,8,23,1,3,0
2,4,8,23,1,4,0
2,4,8,24,1,1,0
2,4,8,24,1,2,0
2,4,8,24,1,3,0
2,4,8,24,1,4,0
